Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
11/1/2018,16:44:36,4,78420,Female,Web,Member,Fashion,Shirts,196,4,0.1,108.2,10.8,Medium,credit_card
11/1/2018,10:04:35,10,71030,Female,Web,Member,Fashion,Sneakers,62,4,0.5,15.5,1.6,Medium,credit_card
11/1/2018,15:01:52,4,82202,Male,Web,Member,Fashion,Sneakers,62,4,0.2,15.5,1.6,Medium,credit_card
11/1/2018,16:12:26,1,83897,Female,Web,Member,Fashion,T - Shirts,248,4,0.1,158.1,15.8,Medium,credit_card
11/1/2018,16:55:34,5,80962,Female,Web,Member,Fashion,Formal Shoes,213,1,0.1,130.9,13.1,High,money_order
11/1/2018,16:28:56,2,66646,Female,Web,Member,Fashion,Fossil Watch,159,2,0.2,72.6,7.3,Medium,e_wallet
11/1/2018,23:30:24,2,69363,Female,Web,Member,Fashion,Casula Shoes,122,3,0.5,23.7,2.4,Medium,credit_card
11/1/2018,13:07:11,2,99922,Female,Web,Member,Fashion,Casula Shoes,122,3,0.3,31,3.1,High,credit_card
11/1/2018,13:32:42,1,73922,Male,Web,Member,Fashion,Jeans,218,1,0.1,135.8,13.6,High,credit_card
11/1/2018,19:25:14,1,73925,Male,Web,Guest,Fashion,Titak watch,228,2,0.1,143.4,14.3,High,money_order
11/1/2018,14:42:37,9,96491,Female,Web,Member,Fashion,Shirts,196,2,0.2,108.2,10.8,Medium,credit_card
11/1/2018,19:00:46,4,61120,Male,Web,Member,Fashion,Fossil Watch,159,2,0.2,72.6,7.3,Medium,money_order
11/1/2018,18:21:16,5,69391,Male,Web,Member,Fashion,Jeans,218,4,0.3,111.8,11.2,High,credit_card
11/1/2018,14:57:33,1,82107,Male,Web,Member,Home & Furniture,Bed Sheets,211,1,0.2,122.6,12.3,Medium,credit_card
11/1/2018,14:50:48,10,88386,Male,Web,Member,Home & Furniture,Beds,78,4,0.3,19.5,2,Medium,credit_card
11/1/2018,14:11:57,5,60495,Male,Web,Member,Home & Furniture,Towels,228,5,0.3,113.8,11.4,Medium,e_wallet
11/1/2018,11:20:14,6,76471,Male,Web,Member,Home & Furniture,Curtains,34,1,0.2,17,1.7,Medium,credit_card
11/1/2018,19:50:09,6,70340,Male,Web,Member,Home & Furniture,Shoe Rack,124,3,0.2,40.3,4,Medium,credit_card
11/1/2018,22:40:02,10,60016,Male,Web,Member,Home & Furniture,Dinning Tables,119,3,0.3,28.3,2.8,Medium,credit_card
11/1/2018,20:34:38,4,83178,Male,Web,Member,Home & Furniture,Curtains,34,5,0.3,6.8,0.7,Medium,debit_card
11/1/2018,17:35:13,8,64884,Male,Web,Member,Home & Furniture,Sofas,67,1,0.4,33.5,3.4,High,money_order
11/1/2018,16:50:28,6,86560,Male,Web,Member,Home & Furniture,Beds,78,3,0.3,26,2.6,Medium,money_order
11/1/2018,17:20:32,8,85421,Male,Web,Member,Home & Furniture,Shoe Rack,124,5,0.4,19.2,1.9,Medium,credit_card
11/1/2018,21:21:47,7,93407,Male,Web,Member,Home & Furniture,Bed Sheets,211,5,0.2,109.9,11,Medium,credit_card
11/1/2018,10:06:24,2,89216,Male,Web,Member,Home & Furniture,Sofas,67,4,0.2,16.8,1.7,Medium,credit_card
11/1/2018,22:06:49,1,96030,Male,Web,Member,Home & Furniture,Dinning Tables,119,3,0.3,21.2,2.1,Medium,money_order
11/1/2018,19:32:45,8,69263,Male,Web,Member,Home & Furniture,Sofas,67,5,0.2,13.4,1.3,Medium,credit_card
11/1/2018,6:55:52,5,74550,Male,Web,Member,Home & Furniture,Shoe Rack,124,1,0.3,40.3,4,Medium,credit_card
11/1/2018,17:26:59,9,86624,Male,Web,Member,Home & Furniture,Sofa Covers,216,1,0.2,131.7,13.2,Medium,money_order
11/1/2018,18:14:28,2,96243,Male,Web,Member,Home & Furniture,Sofas,67,4,0.4,16.8,1.7,Medium,credit_card
11/1/2018,12:21:55,10,84499,Male,Web,Member,Home & Furniture,Dinning Tables,119,1,0.3,31.9,3.2,Medium,credit_card
11/1/2018,15:26:34,4,95992,Male,Web,Member,Home & Furniture,Shoe Rack,124,3,0.3,25.4,2.5,Medium,credit_card
11/1/2018,0:48:09,7,93137,Male,Web,Member,Home & Furniture,Dinning Tables,119,1,0.2,34.2,3.4,Medium,credit_card
11/1/2018,10:29:34,3,62503,Male,Web,Member,Home & Furniture,Sofa Covers,216,1,0.2,133.8,13.4,Medium,credit_card
11/1/2018,23:12:08,1,85532,Male,Web,Guest,Home & Furniture,Shoe Rack,124,5,0.3,13,1.3,High,credit_card
11/1/2018,23:07:21,5,84480,Male,Web,Member,Home & Furniture,Bed Sheets,211,3,0.2,118.3,11.8,Medium,credit_card
11/1/2018,13:47:38,6,89208,Male,Web,Member,Home & Furniture,Sofa Covers,216,3,0.3,103.6,10.4,Medium,credit_card
11/1/2018,11:54:32,4,63978,Male,Web,Member,Home & Furniture,Shoe Rack,124,5,0.3,25.4,2.5,Medium,credit_card
11/1/2018,7:35:20,10,70151,Male,Web,Member,Home & Furniture,Umbrellas,70,4,0.2,17.5,1.8,Medium,e_wallet
11/1/2018,13:37:16,6,70049,Male,Web,Member,Home & Furniture,Bed Sheets,211,1,0.3,124.7,12.5,Medium,credit_card
11/1/2018,14:04:51,3,84749,Male,Web,Member,Home & Furniture,Towels,228,1,0.4,129.8,13,Medium,money_order
11/1/2018,15:03:53,2,90826,Male,Web,Member,Home & Furniture,Shoe Rack,124,5,0.3,25.4,2.5,Medium,credit_card
11/2/2018,14:41:02,10,19204,Male,Web,Guest,Auto & Accessories,Car & Bike Care,118,1,0.3,26.2,2.6,High,money_order
11/2/2018,15:36:19,2,40430,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,5,0.3,8.5,0.9,High,credit_card
11/2/2018,12:25:18,8,11938,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,4,0.2,28.6,2.9,Critical,credit_card
11/2/2018,13:18:30,9,28508,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,51.6,5.2,High,credit_card
11/2/2018,20:38:59,1,39932,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,4,0.3,15.8,1.6,Medium,credit_card
11/2/2018,22:09:44,7,13429,Female,Web,Member,Auto & Accessories,Car & Bike Care,118,4,0.2,28.6,2.9,Medium,credit_card
11/2/2018,14:43:34,7,58768,Male,Web,Member,Auto & Accessories,Car Body Covers,117,5,0.3,7.8,0.8,High,credit_card
11/2/2018,18:09:34,2,52041,Male,Web,Guest,Auto & Accessories,Car Speakers,211,1,0.2,126.8,12.7,Medium,credit_card
11/2/2018,7:37:51,6,45407,Male,Web,Member,Auto & Accessories,Car Speakers,211,4,0.1,122.6,12.3,Critical,credit_card
11/2/2018,4:26:49,4,27343,Male,Web,Member,Auto & Accessories,Car Body Covers,117,4,0.1,32.3,3.2,High,credit_card
11/2/2018,18:09:27,9,23356,Male,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.2,30,3,Medium,credit_card
11/2/2018,12:06:27,5,45226,Female,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.1,34.5,3.4,Medium,money_order
11/2/2018,14:40:55,7,20288,Male,Web,Member,Auto & Accessories,Car Body Covers,117,4,0.3,23,2.3,High,credit_card
11/2/2018,14:17:13,1,24759,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.3,18,1.8,Critical,credit_card
11/2/2018,20:27:51,9,55273,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.3,20.3,2,High,credit_card
11/2/2018,16:24:47,4,17713,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.3,24.9,2.5,Medium,money_order
11/2/2018,12:29:52,1,57177,Female,Web,Member,Auto & Accessories,Car Speakers,211,1,0.3,99.4,9.9,Medium,credit_card
11/2/2018,20:27:24,4,12872,Female,Web,Member,Auto & Accessories,Car Speakers,211,1,0.3,109.9,11,High,credit_card
11/2/2018,12:57:27,6,55713,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.3,114,11.4,High,credit_card
11/2/2018,20:52:16,7,11714,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.3,24.9,2.5,Medium,credit_card
11/2/2018,19:14:27,9,44618,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,116.4,11.6,Medium,credit_card
11/2/2018,13:00:21,1,54645,Male,Web,Member,Auto & Accessories,Car Media Players,140,4,0.2,48.8,4.9,Medium,money_order
11/2/2018,12:06:58,6,36118,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,4,0.3,20.3,2,Medium,credit_card
11/2/2018,12:06:56,9,37315,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,5,0.3,8.5,0.9,High,credit_card
11/2/2018,23:14:00,3,46062,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,137.1,13.7,High,credit_card
11/2/2018,11:31:34,7,23503,Male,Web,Member,Fashion,Sneakers,62,1,0.5,62,6.2,Critical,credit_card
11/2/2018,21:23:50,4,44701,Male,Web,Member,Fashion,Formal Shoes,213,2,0.4,116,11.6,High,credit_card
11/2/2018,12:07:37,10,23256,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,124.5,12.4,Medium,credit_card
11/2/2018,20:53:28,4,37207,Female,Web,Member,Fashion,Fossil Watch,159,3,0.5,74.2,7.4,High,credit_card
11/2/2018,15:01:17,4,50441,Male,Web,Member,Fashion,Formal Shoes,213,5,0.5,101.1,10.1,High,money_order
11/2/2018,9:49:20,1,30436,Male,Web,Member,Fashion,Sports Wear,85,1,0.4,3.3,0.3,Critical,debit_card
11/2/2018,13:06:10,1,58714,Male,Web,Member,Fashion,Sports Wear,85,1,0.5,1.6,0.2,High,money_order
11/2/2018,10:57:35,1,14628,Male,Web,Member,Fashion,Running Shoes,224,2,0.4,126.1,12.6,Medium,credit_card
11/2/2018,16:57:06,1,56909,Male,Web,Member,Fashion,Casula Shoes,122,3,0.5,23.7,2.4,High,e_wallet
11/2/2018,17:12:27,1,33152,Male,Web,Member,Fashion,Running Shoes,224,2,0.5,139.5,14,Critical,credit_card
11/2/2018,12:07:08,1,53879,Male,Web,Member,Fashion,Jeans,218,1,0.5,94.4,9.4,Critical,money_order
11/2/2018,15:57:13,1,23355,Male,Web,Member,Fashion,Formal Shoes,213,3,0.5,101.1,10.1,Critical,money_order
11/2/2018,12:05:59,1,18946,Male,Web,Member,Fashion,Shirts,196,1,0.5,110.1,11,High,money_order
11/2/2018,18:58:48,1,44817,Male,Web,Member,Fashion,Jeans,218,5,0.5,105.3,10.5,Critical,credit_card
11/2/2018,10:13:10,1,25586,Male,Web,Member,Fashion,Titak watch,228,5,0.5,113.8,11.4,Critical,credit_card
11/2/2018,17:34:34,1,18854,Male,Web,Member,Fashion,Titak watch,228,1,0.5,136.6,13.7,High,money_order
11/2/2018,16:29:09,1,28327,Male,Web,Member,Fashion,Formal Shoes,213,5,0.4,111.7,11.2,High,credit_card
11/2/2018,15:39:41,1,38636,Male,Web,Member,Fashion,Fossil Watch,159,3,0.4,59.9,6,High,money_order
11/2/2018,23:06:59,1,34862,Male,Web,Member,Fashion,Fossil Watch,159,2,0.4,66.3,6.6,Medium,credit_card
11/2/2018,17:41:38,1,34081,Male,Web,Member,Fashion,Sneakers,62,1,0.4,15.5,1.6,Medium,credit_card
11/2/2018,12:07:08,6,39248,Male,Web,Member,Fashion,Formal Shoes,213,4,0.3,107.4,10.7,High,money_order
11/2/2018,19:44:50,3,43073,Male,Web,Member,Fashion,Running Shoes,224,5,0.4,99.2,9.9,Critical,credit_card
11/2/2018,12:05:30,1,39037,Male,Web,Member,Fashion,Running Shoes,224,4,0.5,99.2,9.9,High,credit_card
11/2/2018,12:05:18,9,43950,Male,Web,Member,Fashion,Fossil Watch,159,5,0.4,63.1,6.3,Critical,money_order
11/2/2018,12:54:36,9,24858,Male,Web,Member,Fashion,T - Shirts,248,5,0.4,118.4,11.8,High,credit_card
11/2/2018,18:09:55,10,21366,Male,Web,Member,Fashion,Formal Shoes,213,2,0.4,124.5,12.4,High,money_order
11/2/2018,12:07:03,2,36824,Female,Web,Member,Fashion,T - Shirts,248,1,0.5,160.6,16.1,High,credit_card
11/2/2018,12:04:42,1,36411,Male,Web,Member,Fashion,Running Shoes,224,2,0.5,139.5,14,High,credit_card
11/2/2018,15:08:34,4,48060,Female,Web,Member,Fashion,Fossil Watch,159,1,0.3,64.7,6.5,Medium,credit_card
11/2/2018,18:38:57,2,15247,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,107.4,10.7,High,credit_card
11/2/2018,13:07:42,1,14830,Female,Web,Member,Fashion,Titak watch,228,1,0.5,113.8,11.4,Medium,e_wallet
11/2/2018,11:48:46,7,52785,Male,Web,Member,Fashion,Jeans,218,5,0.4,94.4,9.4,Medium,credit_card
11/2/2018,18:29:03,6,20300,Male,Web,Member,Fashion,Sneakers,62,1,0.3,62,6.2,High,credit_card
11/2/2018,12:05:28,8,33057,Female,Web,Member,Fashion,Sneakers,62,5,0.4,12.4,1.2,Critical,money_order
11/2/2018,20:30:31,6,51619,Male,Web,Member,Fashion,T - Shirts,248,1,0.3,160.6,16.1,Critical,credit_card
11/2/2018,12:06:09,5,50485,Male,Web,Member,Fashion,Casula Shoes,122,4,0.4,22.5,2.2,Critical,money_order
11/2/2018,14:49:09,1,29246,Female,Web,Member,Fashion,T - Shirts,248,5,0.4,143.2,14.3,High,e_wallet
11/2/2018,19:54:25,8,39109,Female,Web,Member,Fashion,Formal Shoes,213,2,0.3,120.2,12,Medium,credit_card
11/2/2018,22:12:03,3,22567,Male,Web,Member,Fashion,Fossil Watch,159,1,0.4,75.8,7.6,Critical,credit_card
11/2/2018,12:05:29,8,44361,Male,Web,Member,Fashion,Running Shoes,224,1,0.5,137.3,13.7,Medium,credit_card
11/2/2018,18:11:50,6,55400,Female,Web,Member,Auto & Accessories,Bike Tyres,72,2,0.2,36,3.6,Medium,money_order
11/2/2018,15:32:46,3,53274,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.2,104.8,10.5,High,credit_card
11/2/2018,20:14:29,4,59085,Female,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.1,32.9,3.3,High,money_order
11/2/2018,14:50:44,4,16264,Female,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.2,11.2,1.1,Medium,money_order
11/2/2018,22:00:40,6,38512,Male,Web,Member,Auto & Accessories,Tyre,250,2,0.2,145,14.5,Medium,credit_card
11/2/2018,15:03:37,10,26584,Female,Web,Member,Auto & Accessories,Car Seat Covers,114,3,0.1,30.6,3.1,Medium,credit_card
11/2/2018,12:07:25,5,31684,Female,Web,Member,Auto & Accessories,Car Mat,54,1,0.2,10.8,1.1,High,credit_card
11/2/2018,15:38:39,10,37354,Female,Web,Member,Auto & Accessories,Car Media Players,140,1,0.1,39,3.9,High,credit_card
11/2/2018,12:20:01,10,16287,Male,Web,Guest,Auto & Accessories,Car Mat,54,3,0.2,18,1.8,Medium,credit_card
11/2/2018,17:59:47,3,27622,Female,Web,Member,Auto & Accessories,Car Seat Covers,114,2,0.2,29.4,2.9,High,credit_card
11/2/2018,21:20:58,4,32020,Female,Web,Guest,Auto & Accessories,Car Mat,54,2,0.2,27,2.7,Medium,credit_card
11/2/2018,16:28:08,3,22335,Female,Web,Member,Auto & Accessories,Car Speakers,211,1,0.2,122.6,12.3,Medium,credit_card
11/2/2018,18:14:03,1,29270,Male,Web,Member,Auto & Accessories,Car Media Players,140,2,0.1,57.2,5.7,High,credit_card
11/2/2018,12:07:26,7,26652,Female,Web,Member,Auto & Accessories,Tyre,250,1,0.1,167.5,16.8,Medium,credit_card
11/2/2018,12:07:28,8,42056,Female,Web,Member,Auto & Accessories,Car Mat,54,1,0.2,10.8,1.1,Medium,credit_card
11/2/2018,12:06:18,10,47349,Male,Web,Member,Electronic,Watch,104,1,0.1,23,2.3,Medium,credit_card
11/2/2018,18:32:55,7,52678,Female,Web,Member,Electronic,Samsung Mobile,220,4,0.1,131.2,13.1,Medium,e_wallet
11/2/2018,16:54:58,8,57096,Female,Web,Member,Electronic,Speakers,130,1,0.2,17.5,1.8,Medium,credit_card
11/2/2018,12:37:37,6,55367,Female,Web,Member,Electronic,Keyboard,33,1,0.2,6.6,0.7,Medium,credit_card
11/2/2018,21:37:40,10,53068,Male,Web,Member,Electronic,Mixer/Juicer,83,3,0.2,27.7,2.8,High,credit_card
11/2/2018,18:28:29,1,37912,Male,Web,Member,Electronic,Fans,149,3,0.2,60.1,6,Medium,credit_card
11/2/2018,15:02:10,7,45022,Female,Web,Member,Electronic,Samsung Mobile,220,4,0.2,96,9.6,Medium,credit_card
11/2/2018,21:11:41,9,45147,Female,Web,Member,Electronic,Samsung Mobile,220,1,0.1,133.4,13.3,Medium,money_order
11/2/2018,16:07:38,8,45281,Female,Web,Member,Electronic,LED,192,1,0.2,64,6.4,Medium,credit_card
11/2/2018,15:30:52,6,54921,Female,Web,Member,Electronic,Mixer/Juicer,83,3,0.2,27.7,2.8,Medium,credit_card
11/2/2018,18:50:07,4,30098,Female,Web,Guest,Electronic,Fans,149,4,0.2,39.2,3.9,High,credit_card
11/2/2018,21:29:56,3,30660,Male,Web,Member,Electronic,Tablet,199,4,0.2,87.2,8.7,Medium,money_order
11/2/2018,3:47:44,3,33521,Female,Web,Member,Electronic,Tablet,199,4,0.2,103.1,10.3,Medium,credit_card
11/2/2018,12:05:26,8,44076,Female,Web,Member,Fashion,Jeans,218,2,0.4,120.6,12.1,Medium,credit_card
11/2/2018,13:30:59,5,33076,Male,Web,Member,Fashion,Titak watch,228,1,0.1,141.2,14.1,Medium,credit_card
11/2/2018,13:55:09,3,29128,Male,Web,Member,Fashion,Titak watch,228,1,0.5,102.4,10.2,Medium,money_order
11/2/2018,12:05:23,2,19559,Male,Web,Member,Fashion,Suits,109,1,0.4,15.9,1.6,High,credit_card
11/2/2018,14:56:06,3,14686,Male,Web,Member,Fashion,Sports Wear,85,1,0.1,2.5,0.2,High,credit_card
11/2/2018,14:38:21,2,33016,Male,Web,Member,Fashion,Sneakers,62,1,0.5,20.7,2.1,High,credit_card
11/2/2018,10:20:03,2,10387,Male,Web,Member,Fashion,Titak watch,228,5,0.1,136.6,13.7,High,credit_card
11/2/2018,14:09:57,7,31416,Male,Web,Member,Fashion,Shirts,196,1,0.1,114,11.4,Medium,credit_card
11/2/2018,8:12:10,9,29837,Female,Web,Member,Fashion,Fossil Watch,159,1,0.4,59.9,6,High,credit_card
11/2/2018,19:56:42,5,10607,Male,Web,Member,Fashion,Formal Shoes,213,5,0.2,111.7,11.2,High,money_order
11/2/2018,12:05:22,6,43878,Male,Web,Member,Fashion,Suits,109,2,0.2,24.6,2.5,High,credit_card
11/2/2018,21:39:05,4,25059,Female,Web,Member,Fashion,Formal Shoes,213,5,0.4,90.4,9,Low,credit_card
11/2/2018,15:24:39,8,15520,Female,Web,Member,Fashion,Suits,109,1,0.4,15.9,1.6,Low,money_order
11/2/2018,18:22:40,9,13256,Male,Web,Member,Fashion,T - Shirts,248,1,0.1,165.5,16.6,Medium,money_order
11/2/2018,19:25:36,3,43804,Female,Web,Member,Fashion,Fossil Watch,159,1,0.3,59.9,6,Low,credit_card
11/2/2018,18:23:51,7,39438,Male,Web,Member,Fashion,Sneakers,62,5,0.3,12.4,1.2,Medium,credit_card
11/2/2018,12:18:36,1,47807,Male,Web,Member,Fashion,T - Shirts,248,2,0.4,148.2,14.8,High,credit_card
11/2/2018,12:07:17,9,15582,Male,Web,Member,Fashion,Titak watch,228,1,0.3,120.6,12.1,Low,credit_card
11/2/2018,17:13:46,5,12364,Male,Mobile,Member,Fashion,Shirts,196,1,0.3,110.1,11,Medium,credit_card
11/2/2018,21:47:53,2,19259,Male,Mobile,Member,Fashion,T - Shirts,248,1,0.4,138.2,13.8,Medium,money_order
11/2/2018,20:05:51,9,41767,Male,Mobile,Member,Fashion,Titak watch,228,1,0.3,141.2,14.1,Medium,credit_card
11/2/2018,8:11:40,9,10963,Male,Mobile,Member,Fashion,Running Shoes,224,1,0.4,108.2,10.8,Medium,credit_card
11/2/2018,12:33:46,8,46662,Male,Mobile,Member,Fashion,Shirts,196,2,0.1,112.1,11.2,Medium,money_order
11/2/2018,12:05:59,5,64946,Male,Mobile,Member,Fashion,Formal Shoes,213,2,0.4,116,11.6,Low,credit_card
11/2/2018,15:18:38,4,95730,Male,Mobile,Member,Fashion,Shirts,196,2,0.4,100.3,10,High,credit_card
11/2/2018,13:49:39,4,84128,Female,Web,Member,Home & Furniture,Dinning Tables,119,5,0.3,21.2,2.1,Medium,credit_card
11/2/2018,18:18:33,3,73831,Male,Web,Member,Home & Furniture,Beds,78,1,0.3,39,3.9,Medium,credit_card
11/2/2018,18:24:47,10,94114,Female,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.4,47.7,4.8,Medium,money_order
11/2/2018,11:43:32,1,80478,Female,Web,Member,Home & Furniture,Bed Sheets,211,1,0.3,124.7,12.5,High,credit_card
11/2/2018,16:32:40,9,65175,Female,Web,Member,Home & Furniture,Dinning Tables,119,1,0.3,31.9,3.2,High,credit_card
11/2/2018,18:26:50,9,83867,Male,Web,Guest,Home & Furniture,Bed Sheets,211,1,0.3,118.3,11.8,Medium,credit_card
11/2/2018,13:43:55,9,89163,Female,Web,Member,Home & Furniture,Dinner Crockery,133,5,0.3,19.8,2,High,credit_card
11/2/2018,12:05:49,8,87677,Male,Web,Member,Home & Furniture,Towels,228,1,0.3,125.2,12.5,High,money_order
11/2/2018,15:30:42,1,91731,Female,Web,Member,Home & Furniture,Dinning Tables,119,3,0.4,24.7,2.5,Medium,credit_card
11/2/2018,18:22:22,5,69162,Female,Web,Member,Home & Furniture,Dinning Tables,119,4,0.2,29.5,2.9,High,credit_card
11/2/2018,16:57:49,5,79959,Female,Web,Member,Home & Furniture,Bed Sheets,211,3,0.4,105.7,10.6,Medium,credit_card
11/2/2018,16:13:07,10,83599,Female,Web,Member,Home & Furniture,Umbrellas,70,5,0.2,14,1.4,Low,credit_card
11/2/2018,16:45:46,2,75947,Male,Web,Member,Home & Furniture,Umbrellas,70,3,0.2,23.3,2.3,Low,credit_card
11/2/2018,12:32:36,4,76376,Female,Web,Member,Home & Furniture,Sofa Covers,216,3,0.2,129.5,13,Low,credit_card
11/2/2018,13:03:12,9,77489,Female,Web,Member,Home & Furniture,Bed Sheets,211,1,0.3,120.5,12,Medium,credit_card
11/2/2018,21:24:24,1,86391,Female,Mobile,Member,Home & Furniture,Dinning Tables,119,1,0.3,27.1,2.7,High,money_order
11/2/2018,12:05:57,1,84212,Male,Web,Member,Home & Furniture,Towels,228,5,0.2,136.6,13.7,Medium,e_wallet
11/2/2018,12:14:15,5,77015,Female,Web,Member,Home & Furniture,Sofas,67,3,0.4,22.3,2.2,Medium,money_order
11/2/2018,12:06:05,5,85526,Female,Web,Member,Home & Furniture,Bed Sheets,211,1,0.2,126.8,12.7,Medium,credit_card
11/2/2018,15:47:42,8,82643,Male,Web,Member,Home & Furniture,Shoe Rack,124,1,0.3,37.8,3.8,Medium,credit_card
11/2/2018,11:44:45,9,99884,Male,Web,Member,Home & Furniture,Bed Sheets,211,5,0.3,99.4,9.9,Medium,credit_card
11/2/2018,16:23:29,5,99153,Female,Web,Member,Home & Furniture,Sofa Covers,216,3,0.3,103.6,10.4,High,credit_card
11/2/2018,6:14:43,2,89156,Female,Web,Member,Home & Furniture,Bed Sheets,211,5,0.3,78.3,7.8,Medium,credit_card
11/2/2018,19:18:03,7,60909,Female,Web,Member,Home & Furniture,Dinner Crockery,133,3,0.3,33.1,3.3,Medium,credit_card
11/2/2018,12:07:04,3,61845,Male,Web,Member,Home & Furniture,Towels,228,1,0.3,125.2,12.5,Medium,credit_card
11/2/2018,12:17:57,10,65173,Male,Web,Member,Home & Furniture,Sofa Covers,216,5,0.3,103.6,10.4,High,credit_card
11/2/2018,12:06:15,3,99203,Male,Web,Member,Home & Furniture,Curtains,34,1,0.3,34,3.4,Medium,money_order
11/2/2018,12:06:25,2,74549,Female,Web,Member,Home & Furniture,Towels,228,5,0.3,91,9.1,High,credit_card
11/2/2018,16:45:44,5,95495,Female,Web,Member,Home & Furniture,Towels,228,2,0.3,120.6,12.1,Medium,money_order
11/2/2018,16:06:42,3,94519,Female,Web,Member,Home & Furniture,Curtains,34,1,0.5,34,3.4,Low,credit_card
11/2/2018,12:42:04,4,87581,Female,Web,Member,Home & Furniture,Towels,228,1,0.3,113.8,11.4,High,credit_card
11/2/2018,12:47:03,10,93049,Male,Web,Member,Home & Furniture,Dinner Crockery,133,3,0.5,33.1,3.3,Low,credit_card
11/2/2018,17:53:47,5,94336,Female,Mobile,Member,Home & Furniture,Sofa Covers,216,2,0.2,127.4,12.7,High,credit_card
11/2/2018,21:58:11,3,86431,Female,Mobile,Member,Home & Furniture,Dinning Tables,119,2,0.1,36.6,3.7,Medium,credit_card
11/2/2018,15:29:13,8,71739,Female,Web,Member,Home & Furniture,Bed Sheets,211,2,0.3,105.7,10.6,Medium,credit_card
11/2/2018,17:30:01,4,74814,Female,Web,Member,Home & Furniture,Curtains,34,1,0.4,6.8,0.7,Medium,credit_card
11/2/2018,18:50:46,5,77878,Female,Web,Member,Home & Furniture,Curtains,34,1,0.4,34,3.4,High,credit_card
11/2/2018,22:01:27,5,67831,Female,Web,Member,Home & Furniture,Umbrellas,70,1,0.1,14,1.4,High,credit_card
11/2/2018,12:05:57,8,62839,Female,Web,Member,Home & Furniture,Beds,78,2,0.1,19.5,2,High,credit_card
11/2/2018,13:38:58,2,88503,Female,Web,Member,Home & Furniture,Umbrellas,70,2,0.1,35,3.5,Medium,credit_card
11/2/2018,14:08:17,4,99981,Female,Mobile,Member,Home & Furniture,Towels,228,2,0.2,129.8,13,Medium,e_wallet
11/2/2018,8:46:09,8,73799,Female,Web,Member,Home & Furniture,Towels,228,1,0.5,136.6,13.7,Low,credit_card
11/2/2018,18:34:11,2,77486,Female,Mobile,Member,Home & Furniture,Dinning Tables,119,3,0.4,24.7,2.5,Medium,money_order
11/2/2018,13:14:23,8,71334,Female,Web,Member,Home & Furniture,Dinning Tables,119,2,0.2,29.5,2.9,High,credit_card
11/2/2018,12:06:10,10,81729,Female,Web,Member,Home & Furniture,Shoe Rack,124,2,0.4,34.1,3.4,Medium,credit_card
11/2/2018,20:20:53,3,62024,Male,Web,Member,Home & Furniture,Bed Sheets,211,1,0.1,120.5,12,Medium,credit_card
